Account#,Gross_TWR,qaswdfghj
38499232,0.337151084,gjhk
45654110,0.410943134,gjhk
33155783,0.702062465,gjhk
35642384,0.595641749,gjhk
92580675,0.725131366,gjhk
67173647,0.57495074,gjhk
34743058,0.118858873,gjhk
60961734,0.422443764,gjhk
54684580,0.579845185,gjhk
55737303,0.997564917,gjhk
54754700,0.693494371,gjhk
83733688,0.615013162,gjhk
77565878,0.12358092,gjhk
73452394,0.638427465,gjhk
72751968,0.975715879,gjhk
12386743,0.620769755,gjhk
27516560,0.159031435,gjhk
25809293,0.574309632,gjhk
72608899,0.082749244,gjhk
14905112,0.200041328,gjhk
86573561,0.713182986,gjhk
12494320,0.086910275,gjhk
57919886,0.889985898,gjhk
77067623,0.111246105,gjhk
90381127,0.79712718,gjhk
48646606,0.295534462,gjhk
31942542,0.964462417,gjhk
47966226,0.425762267,gjhk
70195359,0.438957926,gjhk
26641113,0.559220918,gjhk
87035730,0.317500029,gjhk
71594573,0.756378054,gjhk
30870909,0.09343916,gjhk
18107346,0.313198513,gjhk
17503077,0.271701015,gjhk
96756532,0.666804687,gjhk
58638527,0.736614833,gjhk
50682434,0.44859462,gjhk
52304381,0.242562383,gjhk
87393155,0.472578242,gjhk
91214498,0.071315771,gjhk
14204256,0.424076728,gjhk
89866570,0.250896848,gjhk
58787100,0.944768699,gjhk
12040557,0.536717903,gjhk
89302052,0.449855581,gjhk
18999119,0.66678105,gjhk
55198559,0.719273735,gjhk
95700709,0.630073464,gjhk
31542600,0.797057753,gjhk
48798134,0.94305622,gjhk
78594905,0.737079106,gjhk
81226293,0.004502474,gjhk
66445633,0.439564444,gjhk
26259161,0.010251174,gjhk
47391419,0.811185862,gjhk
55753382,0.928470301,gjhk
36395570,0.982479054,gjhk
47889407,0.445500008,gjhk
40519574,0.040996238,gjhk
10300455,0.878517883,gjhk
58626754,0.541212774,gjhk
18723788,0.325099337,gjhk
25798700,0.994498544,gjhk
48968435,0.304143649,gjhk
16047433,0.073289635,gjhk
56363135,0.65486568,gjhk
62675828,0.954184939,gjhk
49946164,0.385696449,gjhk
74605885,0.987514978,gjhk
27723751,0.124370559,gjhk
64994676,0.538746726,gjhk
15369242,0.784028958,gjhk
50070798,0.463471633,gjhk
76312401,0.384222826,gjhk
78121589,0.275412383,gjhk
45099191,0.568593565,gjhk
22787740,0.294449545,gjhk
34216424,0.408264323,gjhk
51114461,0.004829121,gjhk
16940662,0.264981029,gjhk
41042724,0.586776122,gjhk
74685206,0.996832203,gjhk
24385996,0.64691536,gjhk
68716068,0.149668734,gjhk
10663834,0.470146625,gjhk
80843677,0.933860875,gjhk
71693299,0.902547448,gjhk
62406172,0.738380786,gjhk
99848509,0.456483427,gjhk
61358906,0.573725821,gjhk
42668100,0.075388314,gjhk
81913627,0.122028888,gjhk
16625689,0.772144413,gjhk
46973117,0.796727134,gjhk
29520384,0.532205841,gjhk
72611511,0.113988485,gjhk
73592754,0.387137917,gjhk
52714956,0.632579617,gjhk
81131431,0.204758708,gjhk
39518180,0.960342982,gjhk
84982206,0.451097669,gjhk
11358580,0.271724218,gjhk
28435451,0.041574843,gjhk
48060896,0.843417468,gjhk
58288909,0.4530055,gjhk
49208538,0.581819265,gjhk
50662547,0.516592681,gjhk
18062291,0.880613238,gjhk
44707252,0.349680373,gjhk
90362850,0.550200919,gjhk
63136710,0.232186527,gjhk
81259289,0.874055574,gjhk
91763451,0.282875963,gjhk
92638365,0.004961318,gjhk
27929571,0.011947782,gjhk
17718284,0.487035037,gjhk
26943135,0.34106627,gjhk
83825925,0.593177382,gjhk
99024533,0.606110223,gjhk
46694379,0.142428526,gjhk
53284022,0.861954491,gjhk
43646942,0.165593229,gjhk
23137577,0.622337915,gjhk
48554099,0.420222432,gjhk
79629276,0.998739256,gjhk
69884748,0.903937937,gjhk
25918967,0.804054279,gjhk
35890445,0.476462954,gjhk
16551330,0.318121479,gjhk
17829383,0.025998096,gjhk
79282307,0.206266458,gjhk
22720162,0.984944485,gjhk
67323348,0.254494738,gjhk
62867143,0.683134721,gjhk
98275336,0.239550886,gjhk
73101117,0.073940175,gjhk
63881900,0.648454764,gjhk
59561346,0.13154905,gjhk
70312290,0.756234108,gjhk
66326613,0.83381044,gjhk
75022495,0.944451391,gjhk
56989979,0.46969497,gjhk
68384151,0.542614467,gjhk
19527577,0.786454066,gjhk
38905331,0.652574558,gjhk
35998011,0.019218289,gjhk
61168503,0.483111376,gjhk
61182232,0.529596522,gjhk
68733105,0.965955515,gjhk
61344006,0.601913046,gjhk
61162586,0.205847734,gjhk
63089345,0.851860656,gjhk
57116750,0.140267515,gjhk
29702896,0.263607788,gjhk
63103747,0.400042332,gjhk
20541499,0.764360873,gjhk
31292448,0.594006419,gjhk
88684407,0.622506988,gjhk
36620259,0.942789544,gjhk
50322950,0.672951985,gjhk
82068651,0.363399986,gjhk
45818829,0.959952122,gjhk
18476881,0.782375135,gjhk
40342100,0.502080674,gjhk
24148069,0.849794109,gjhk
97855687,0.288541983,gjhk
92260789,0.497179198,gjhk
11782378,0.646548884,gjhk
76280416,0.192449127,gjhk
55028942,0.092549441,gjhk
36925768,0.671581609,gjhk
51554533,0.971998734,gjhk
64300350,0.204569772,gjhk
62953637,0.07858141,gjhk
36988037,0.146960507,gjhk
82634992,0.337581513,gjhk
13806349,0.904974718,gjhk
46880241,0.067959563,gjhk
71974832,0.141721492,gjhk
31175548,0.752471268,gjhk
29120875,0.920132605,gjhk
38519181,0.988968678,gjhk
86144193,0.221454697,gjhk
27157883,0.032775539,gjhk
73344339,0.20457994,gjhk
77816883,0.58671472,gjhk
17364516,0.172631581,gjhk
37719107,0.658707121,gjhk
56962595,0.903023333,gjhk
78040613,0.948838816,gjhk
56883963,0.547037277,gjhk
34151783,0.752112385,gjhk
42662002,0.55707622,gjhk
50504818,0.289372982,gjhk
48699711,0.509026202,gjhk
43098265,0.46726485,gjhk
48684207,0.701934201,gjhk
97594138,0.03610062,gjhk
35416069,0.50848371,gjhk
71013010,0.497386079,gjhk
72773948,0.156051459,gjhk
76094454,0.10887226,gjhk
88106147,0.932338725,gjhk
37374905,0.988765723,gjhk
14926844,0.68490364,gjhk
55458768,0.429353225,gjhk
18876290,0.992114715,gjhk
40915378,0.13538839,gjhk
21571615,0.732724219,gjhk
42983848,0.199938726,gjhk
85931625,0.481255803,gjhk
35165954,0.158359931,gjhk
53571818,0.365732639,gjhk
40279998,0.124519623,gjhk
35237880,0.699428701,gjhk
53389356,0.208318326,gjhk
34444591,0.295848515,gjhk
80513714,0.511488339,gjhk
87981387,0.267880883,gjhk
22043847,0.434237699,gjhk
89492123,0.693008457,gjhk
44341739,0.501347276,gjhk
87026768,0.351414775,gjhk
94318146,0.990523604,gjhk
45715700,0.132465813,gjhk
32513462,0.715249168,gjhk
12986619,0.694888877,gjhk
53687258,0.873560135,gjhk
28331892,0.39368227,gjhk
35923530,0.856804237,gjhk
50015270,0.005173643,gjhk
37953913,0.553971148,gjhk
65645515,0.560009945,gjhk
45779053,0.582707158,gjhk
92422103,0.704360345,gjhk
17475957,0.831629037,gjhk
69604257,0.2059562,gjhk
69407265,0.741591632,gjhk
32569487,0.958282254,gjhk
87715133,0.757469077,gjhk
16223666,0.350313378,gjhk
89794283,0.973661722,gjhk
54413116,0.123421092,gjhk
29449347,0.405540003,gjhk
46340682,0.461947387,gjhk
11375724,0.241732694,gjhk
19267396,0.499886255,gjhk
49579955,0.47640202,gjhk
44334286,0.755538844,gjhk
42262891,0.426982544,gjhk
85278257,0.637682345,gjhk
19386404,0.035350866,gjhk
92668303,0.770770927,gjhk
15591709,0.777763277,gjhk
41300531,0.076102316,gjhk
86636555,0.388381298,gjhk
27446750,0.930162179,gjhk
86094644,0.398145145,gjhk
80705823,0.877878935,gjhk
44510967,0.787373132,gjhk
66139449,0.488079804,gjhk
95285120,0.600873013,gjhk
28505312,0.898542428,gjhk
54050656,0.999314167,gjhk
49686414,0.86037559,gjhk
50087253,0.960287975,gjhk
18551491,0.280889579,gjhk
20666015,0.317245505,gjhk
33854144,0.189861041,gjhk
75942795,0.1205567,gjhk
61414662,0.508079591,gjhk
65216670,0.159902039,gjhk
12776838,0.938371999,gjhk
26632431,0.608675752,gjhk
96685079,0.977595564,gjhk
10815500,0.645704679,gjhk
51260121,0.233374945,gjhk
32488631,0.915584397,gjhk
18324088,0.79208584,gjhk
54859835,0.213246349,gjhk
36606913,0.283375908,gjhk
14781251,0.43880153,gjhk
60461577,0.270311839,gjhk
23933372,0.173032361,gjhk
27431115,0.931555358,gjhk
35314468,0.373047149,gjhk
55566528,0.55465052,gjhk
89375444,0.865120527,gjhk
74815775,0.585114764,gjhk
50155006,0.727023564,gjhk
66328100,0.19355486,gjhk
75645788,0.341065591,gjhk
77521111,0.400412773,gjhk
53131802,0.870541171,gjhk
32102399,0.685460548,gjhk
45308867,0.886140671,gjhk
38446328,0.90934486,gjhk
84740865,0.307082048,gjhk
62168614,0.85680706,gjhk
36512079,0.164484338,gjhk
96541882,0.597953026,gjhk
39736707,0.314121173,gjhk
27952638,0.287310798,gjhk
50810270,0.518068785,gjhk
50113260,0.582661034,gjhk
46261180,0.327506586,gjhk
30823612,0.472198586,gjhk
56098197,0.411732534,gjhk
63869726,0.069080422,gjhk
39830005,0.43615329,gjhk
82098770,0.71741371,gjhk
91898511,0.686407676,gjhk
24834328,0.763627466,gjhk
40026676,0.691350439,gjhk
92255426,0.683211695,gjhk
80773316,0.062875511,gjhk
23817828,0.774643078,gjhk
43172748,0.252935442,gjhk
21484771,0.892554128,gjhk
82805031,0.658696037,gjhk
83847583,0.742809126,gjhk
17688300,0.355039411,gjhk
41950772,0.899271396,gjhk
37047143,0.826145165,gjhk
70620431,0.615108082,gjhk
16374889,0.240641673,gjhk
97477905,0.35447398,gjhk
35700955,0.658518695,gjhk
43729910,0.064601299,gjhk
54900468,0.070191687,gjhk
27386184,0.006976896,gjhk
23672793,0.425030752,gjhk
74303118,0.139740589,gjhk
18218104,0.371190623,gjhk
91394980,0.352566088,gjhk
77626871,0.196232469,gjhk
13631692,0.969598611,gjhk
12553569,0.746482762,gjhk
30501034,0.228332174,gjhk
25681508,0.928083669,gjhk
93009540,0.604481237,gjhk
91616237,0.289282709,gjhk
72877783,0.530545854,gjhk
67977840,0.018709554,gjhk
94997657,0.41192706,gjhk
24742636,0.309323877,gjhk
27025648,0.40629673,gjhk
23745612,0.79270628,gjhk
20075884,0.929859988,gjhk
47120345,0.095390257,gjhk
32400484,0.281603755,gjhk
47797456,0.285881081,gjhk
96460054,0.379807829,gjhk
28335191,0.679608317,gjhk
27836986,0.598928539,gjhk
16511606,0.271399548,gjhk
21989663,0.049145934,gjhk
51783906,0.436777902,gjhk
19218837,0.891544066,gjhk
93226132,0.796749099,gjhk
48551351,0.552796475,gjhk
59899865,0.022275255,gjhk
37415627,0.424022099,gjhk
93998329,0.136232165,gjhk
40282506,0.753193489,gjhk
74482434,0.506085235,gjhk
71083705,0.382823531,gjhk
78477673,0.228804069,gjhk
74963284,0.079651463,gjhk
47601611,0.502686614,gjhk
54870473,0.464451807,gjhk
98793293,0.417475145,gjhk
57446721,0.597149998,gjhk
92768617,0.734564584,gjhk
96952170,0.150715892,gjhk
44188117,0.878820715,gjhk
91235910,0.35429476,gjhk
16280902,0.595307781,gjhk
22526977,0.371565569,gjhk
99740156,0.244857227,gjhk
71032681,0.57029061,gjhk
80348699,0.686262741,gjhk
65893520,0.394753508,gjhk
10677496,0.505100708,gjhk
80821650,0.138367165,gjhk
93507089,0.842546702,gjhk
71836257,0.494114301,gjhk
33122934,0.545487748,gjhk
42616769,0.5368257,gjhk
60641701,0.639729215,gjhk
16352304,0.472465975,gjhk
67002057,0.999460523,gjhk
88492740,0.628989443,gjhk
60240372,0.98232389,gjhk
92585001,0.594175928,gjhk
83589865,0.839140829,gjhk
90984210,0.800376748,gjhk
81541940,0.998587637,gjhk
65909485,0.163975532,gjhk
32355613,0.82508202,gjhk
68772618,0.650359402,gjhk
17680601,0.941792558,gjhk
58895031,0.697553435,gjhk
84412792,0.757751741,gjhk
64822362,0.560756145,gjhk
92874106,0.310180226,gjhk
75199326,0.827985167,gjhk
25716375,0.162016708,gjhk
47047908,0.238061509,gjhk
35114559,0.592839082,gjhk
31906025,0.624931762,gjhk
42551812,0.461778151,gjhk
46537625,0.363216472,gjhk
32064239,0.853441104,gjhk
76231178,0.364205355,gjhk
86951660,0.359581803,gjhk
97393140,0.901980964,gjhk
18223117,0.24947436,gjhk
78226855,0.614994886,gjhk
73463771,0.10235749,gjhk
62125259,0.654819753,gjhk
49622384,0.76408667,gjhk
76358141,0.322711518,gjhk
50867419,0.801407023,gjhk
26626215,0.547054977,gjhk
31905895,0.598765222,gjhk
17000120,0.080476459,gjhk
37133586,0.116749608,gjhk
25535030,0.57878972,gjhk
13493497,0.623007662,gjhk
97844154,0.479379856,gjhk
36429698,0.785762389,gjhk
53334711,0.251021841,gjhk
61554870,0.247737438,gjhk
27217291,0.663393696,gjhk
68707088,0.458555391,gjhk
24479841,0.837448235,gjhk
63287867,0.870125629,gjhk
46620437,0.97267721,gjhk
49092643,0.144554804,gjhk
44997043,0.562204626,gjhk
83637000,0.086702386,gjhk
17890053,0.269504254,gjhk
82575127,0.801132438,gjhk
63222931,0.634356533,gjhk
79569380,0.440993053,gjhk
43149349,0.838808681,gjhk
38410674,0.815836249,gjhk
62719647,0.259078844,gjhk
61437564,0.274283441,gjhk
17584526,0.499140148,gjhk
96233014,0.08165705,gjhk
81388456,0.642289571,gjhk
61863559,0.517407715,gjhk
93003461,0.940379784,gjhk
64065641,0.84602927,gjhk
74371456,0.862900983,gjhk
79671728,0.083497059,gjhk
85989932,0.845206951,gjhk
72706616,0.455090142,gjhk
82296340,0.940890894,gjhk
45153873,0.335652467,gjhk
23647017,0.415925407,gjhk
65814398,0.086869699,gjhk
13572145,0.38493416,gjhk
12915394,0.896510924,gjhk
66020065,0.494541099,gjhk
67912538,0.569197852,gjhk
49870203,0.349547197,gjhk
12153162,0.438081306,gjhk
36710861,0.026081973,gjhk
43926305,0.307395695,gjhk
45452876,0.976220189,gjhk
10369380,0.634406447,gjhk
99338293,0.482835253,gjhk
62291669,0.596098066,gjhk
84552933,0.378197745,gjhk
32715582,0.173669126,gjhk
90499245,0.400379069,gjhk
40307250,0.336882093,gjhk
18102891,0.849568081,gjhk
30601174,0.223689524,gjhk
42602768,0.50774127,gjhk
21337666,0.279533346,gjhk
30908340,0.604672013,gjhk
73743582,0.7755811,gjhk
27716123,0.41352668,gjhk
75842724,0.057703524,gjhk
77574692,0.244488118,gjhk
66094260,0.27335676,gjhk
74991330,0.611354578,gjhk
79161675,0.657231659,gjhk
49990023,0.092103841,gjhk
45856707,0.857928951,gjhk
14575825,0.937146585,gjhk
70357571,0.762254796,gjhk
62713559,0.405333963,gjhk
51017423,0.679537462,gjhk
44496620,0.529661547,gjhk
10766591,0.691601845,gjhk
24889362,0.113105459,gjhk
92905273,0.420598527,gjhk
89638087,0.087262069,gjhk
12658825,0.188300462,gjhk
15251220,0.172724504,gjhk
16135012,0.869414561,gjhk
77231099,0.875316118,gjhk
88022775,0.173380537,gjhk
83645423,0.027036156,gjhk
91358004,0.523744764,gjhk
77082973,0.144665349,gjhk
29272137,0.061864174,gjhk
51759725,0.193879261,gjhk
33454670,0.046185361,gjhk
69772684,0.516333714,gjhk
33121175,0.13755348,gjhk
12292410,0.516298597,gjhk
47914509,0.403272032,gjhk
60100927,0.742265029,gjhk
90223292,0.163073698,gjhk
33456946,0.770695496,gjhk
90012936,0.729708343,gjhk
51954856,0.057819032,gjhk
39288032,0.81228373,gjhk
24081449,0.282860682,gjhk
30914270,0.476562431,gjhk
54564506,0.298503215,gjhk
22042737,0.202300579,gjhk
91376756,0.923038304,gjhk
71714708,0.120604182,gjhk
44886768,0.7534092,gjhk
29143769,0.058058381,gjhk
52181982,0.673189749,gjhk
58667365,0.453496011,gjhk
29795653,0.994929919,gjhk
55243822,0.74325913,gjhk
82605525,0.158293958,gjhk
78899240,0.491716648,gjhk
37532263,0.807016125,gjhk
21970769,0.228183473,gjhk
83519083,0.133073445,gjhk
41572265,0.839876131,gjhk
33295773,0.122342124,gjhk
67727756,0.317830074,gjhk
62343174,0.968723074,gjhk
24196220,0.199610782,gjhk
37386847,0.520738837,gjhk
67722651,0.809684762,gjhk
53989925,0.057426098,gjhk
25756380,0.638746926,gjhk
64619053,0.289907811,gjhk
74516820,0.8690246,gjhk
67353608,0.478714229,gjhk
57095813,0.149957656,gjhk
31136275,0.602062053,gjhk
78123119,0.487770882,gjhk
82402477,0.727075659,gjhk
86135629,0.60612485,gjhk
32568318,0.834704019,gjhk
57787787,0.244880523,gjhk
84595040,0.806719813,gjhk
53104173,0.359453162,gjhk
43591630,0.483261012,gjhk
92581735,0.792664564,gjhk
19133850,0.776420367,gjhk
28501387,0.239047955,gjhk
29981426,0.431279603,gjhk
11073593,0.712622849,gjhk
79613964,0.57712563,gjhk
94787580,0.869925493,gjhk
73656179,0.820715396,gjhk
16537170,0.654905755,gjhk
63588220,0.394416781,gjhk
32323254,0.302391654,gjhk
52378952,0.10674974,gjhk
80684395,0.634296194,gjhk
28293597,0.756508187,gjhk
73221044,0.6035624,gjhk
56518189,0.390726466,gjhk
63748184,0.114200809,gjhk
11025390,0.603463351,gjhk
81332876,0.856217821,gjhk
47776971,0.181204502,gjhk
32536075,0.517457528,gjhk
63683383,0.761121598,gjhk
37068816,0.825479755,gjhk
63757747,0.925876381,gjhk
40510380,0.074012757,gjhk
52429933,0.831380045,gjhk
12770187,0.062196842,gjhk
24738749,0.884010221,gjhk
76925323,0.814980033,gjhk
85226931,0.569825814,gjhk
61812581,0.862945833,gjhk
67324189,0.737825568,gjhk
39025511,0.10307118,gjhk
96541032,0.291008167,gjhk
60722257,0.985238002,gjhk
22112954,0.755674963,gjhk
19659791,0.283426782,gjhk
32785965,0.882733061,gjhk
44642395,0.603382504,gjhk
15820972,0.361784712,gjhk
30121355,0.188129935,gjhk
15373744,0.952701346,gjhk
83816639,0.243129933,gjhk
81076492,0.778745938,gjhk
73105617,0.551912517,gjhk
13000257,0.197623255,gjhk
19511613,0.616688748,gjhk
91928228,0.565296373,gjhk
87673659,0.689645656,gjhk
10584784,0.247666291,gjhk
44315424,0.133256252,gjhk
64136292,0.572739906,gjhk
88328444,0.739990582,gjhk
97838318,0.49410211,gjhk
50221220,0.885342953,gjhk
28791321,0.191708059,gjhk
15638348,0.429680994,gjhk
28877280,0.333709288,gjhk
24728409,0.156528505,gjhk
73063587,0.183268394,gjhk
62377767,0.512449016,gjhk
17176426,0.308392954,gjhk
24778663,0.455164831,gjhk
66707707,0.19501758,gjhk
94801671,0.452933176,gjhk
29484395,0.893554331,gjhk
65738858,0.864101945,gjhk
32983754,0.715679024,gjhk
11563624,0.62194359,gjhk
98278459,0.058445875,gjhk
93990199,0.787600329,gjhk
47264609,0.30513833,gjhk
15377259,0.040725009,gjhk
81319611,0.142842583,gjhk
77957032,0.173699572,gjhk
93391984,0.860116974,gjhk
96226986,0.786083913,gjhk
64452037,0.673756473,gjhk
75826324,0.760670354,gjhk
53750594,0.45672281,gjhk
83481648,0.428172245,gjhk
71459197,0.961799245,gjhk
78094553,0.447271317,gjhk
70009115,0.111784106,gjhk
13834595,0.808498659,gjhk
61961342,0.018074292,gjhk
12216328,0.682574472,gjhk
38300385,0.533056276,gjhk
24022362,0.53872735,gjhk
76412901,0.614837825,gjhk
53980999,0.347343122,gjhk
50188713,0.870212647,gjhk
97008135,0.376068124,gjhk
25091597,0.113270963,gjhk
21906536,0.493793812,gjhk
44517585,0.28951152,gjhk
15390924,0.989380753,gjhk
17699126,0.456211106,gjhk
98741773,0.036806404,gjhk
34789125,0.992472076,gjhk
36762333,0.235095588,gjhk
59215691,0.939765188,gjhk
91878983,0.450259969,gjhk
27041946,0.6698904,gjhk
66382260,0.686334414,gjhk
96030233,0.018141782,gjhk
40319504,0.988275438,gjhk
73425957,0.227580896,gjhk
24772077,0.443969197,gjhk
45940887,0.722684714,gjhk
61518052,0.190629619,gjhk
80515367,0.221729495,gjhk
39610958,0.553658299,gjhk
71314309,0.336880999,gjhk
91412054,0.064740291,gjhk
44070099,0.856180134,gjhk
27125935,0.735536921,gjhk
87627297,0.532543399,gjhk
20358615,0.46727726,gjhk
13789951,0.782805907,gjhk
23010713,0.188744598,gjhk
60121409,0.364580569,gjhk
91814924,0.126286367,gjhk
65802262,0.458061409,gjhk
32899611,0.750304454,gjhk
14821252,0.387661469,gjhk
65349362,0.991790062,gjhk
33506107,0.382915499,gjhk
31401814,0.853524682,gjhk
86090024,0.70218327,gjhk
43274174,0.141726638,gjhk
27476513,0.520017974,gjhk
63514119,0.816834354,gjhk
60949386,0.357064595,gjhk
54619815,0.440934844,gjhk
64523174,0.084705224,gjhk
42222967,0.821149727,gjhk
65771951,0.727548694,gjhk
89870541,0.08809074,gjhk
19953472,0.551693434,gjhk
23369941,0.406870424,gjhk
72165196,0.273824147,gjhk
23475889,0.604000712,gjhk
31112921,0.936995733,gjhk
26223888,0.573668547,gjhk
87445325,0.420166189,gjhk
36379058,0.190549949,gjhk
28522021,0.169628165,gjhk
67866598,0.890320053,gjhk
66151218,0.630031938,gjhk
24721753,0.235195427,gjhk
53377929,0.350660475,gjhk
84335627,0.073468261,gjhk
86990183,0.57014645,gjhk
37715372,0.196680345,gjhk
37634188,0.04054174,gjhk
25146650,0.73388109,gjhk
71783795,0.309485902,gjhk
90334094,0.310962418,gjhk
54322478,0.662184484,gjhk
34455825,0.679368194,gjhk
65274662,0.687501727,gjhk
76351665,0.324065037,gjhk
49788337,0.334509522,gjhk
54915864,0.098762133,gjhk
87015965,0.568129758,gjhk
56806927,0.788202918,gjhk
91567824,0.330757968,gjhk
51553712,0.932456115,gjhk
23277744,0.993024119,gjhk
80456984,0.146686224,gjhk
40483813,0.333449047,gjhk
54195335,0.223619764,gjhk
86548213,0.126397593,gjhk
13119502,0.373380328,gjhk
13813609,0.914084095,gjhk
64897852,0.325367586,gjhk
55538411,0.114129866,gjhk
57027597,0.685336157,gjhk
98633296,0.584622255,gjhk
74918009,0.881389501,gjhk
40557675,0.639194462,gjhk
96983743,0.13572467,gjhk
15080262,0.062130228,gjhk
40536975,0.713258631,gjhk
38914604,0.076187616,gjhk
48839570,0.598262781,gjhk
96512312,0.174864109,gjhk
32722283,0.505354648,gjhk
98764583,0.258988266,gjhk
21536071,0.315053123,gjhk
10511628,0.489451606,gjhk
13782481,0.237349612,gjhk
42814450,0.407890658,gjhk
40230318,0.015142408,gjhk
37086375,0.457196006,gjhk
75334650,0.481549423,gjhk
75015071,0.506377792,gjhk
31453485,0.624851368,gjhk
65171900,0.405596899,gjhk
25008032,0.835628294,gjhk
97521980,0.536913192,gjhk
84509899,0.657491758,gjhk
67189250,0.89239642,gjhk
89701230,0.462097976,gjhk
77625305,0.063987496,gjhk
88233692,0.894506492,gjhk
41976278,0.756192994,gjhk
69253679,0.435960838,gjhk
18049777,0.772826612,gjhk
21209948,0.446767773,gjhk
57979706,0.095265243,gjhk
14068945,0.235849246,gjhk
58058139,0.962055609,gjhk
63468412,0.541034907,gjhk
67912463,0.989210543,gjhk
27748460,0.314802229,gjhk
58175948,0.764309947,gjhk
84467643,0.392645204,gjhk
85926212,0.963657511,gjhk
32849304,0.035391064,gjhk
97411083,0.145565406,gjhk
83238201,0.788514699,gjhk
19047836,0.946297195,gjhk
23073411,0.649329024,gjhk
91277339,0.421596144,gjhk
90999060,0.759735769,gjhk
27984933,0.262336208,gjhk
70863987,0.691318099,gjhk
16553774,0.057444026,gjhk
12997577,0.222518533,gjhk
32983162,0.185652002,gjhk
66406606,0.745512912,gjhk
16245082,0.699806403,gjhk
47960124,0.720034204,gjhk
66266279,0.31711575,gjhk
37642228,0.292762166,gjhk
32631299,0.443618189,gjhk
97042502,0.856055133,gjhk
38539928,0.988171944,gjhk
43944780,0.15324929,gjhk
16537436,0.872490031,gjhk
42835446,0.428805179,gjhk
79781227,0.389688677,gjhk
17953382,0.444591295,gjhk
20798818,0.32733585,gjhk
26112242,0.161102349,gjhk
38763844,0.260268846,gjhk
32084099,0.579314386,gjhk
58648205,0.889861626,gjhk
69852888,0.014578163,gjhk
65902417,0.578867144,gjhk
17794634,0.786703574,gjhk
29036031,0.139493995,gjhk
19470404,0.772530705,gjhk
41401929,0.850806388,gjhk
21192842,0.956821166,gjhk
42009998,0.457024986,gjhk
31384195,0.459361859,gjhk
25285435,0.647565277,gjhk
46707348,0.624174051,gjhk
17286777,0.900587018,gjhk
26892187,0.399642714,gjhk
49845672,0.560446428,gjhk
58488684,0.411912439,gjhk
56221875,0.940885313,gjhk
50467666,0.396903674,gjhk
32269734,0.955540634,gjhk
53260022,0.462310393,gjhk
13629563,0.935640574,gjhk
82044704,0.180082736,gjhk
76565733,0.978354421,gjhk
57600838,0.731551347,gjhk
56710948,0.116516587,gjhk
46280578,0.755930883,gjhk
57893362,0.018851297,gjhk
14476610,0.116933931,gjhk
86210968,0.627735493,gjhk
22818306,0.504369821,gjhk
51257813,0.845310446,gjhk
43027608,0.801006815,gjhk
76970989,0.708028425,gjhk
24043293,0.376262676,gjhk
78020470,0.507695748,gjhk
84878241,0.359480576,gjhk
11431530,0.28528039,gjhk
35688272,0.948354619,gjhk
66414852,0.735701191,gjhk
73815576,0.8560964,gjhk
67630952,0.911109858,gjhk
24488055,0.436309357,gjhk
63546856,0.528621779,gjhk
91208387,0.470457323,gjhk
40782138,0.067896031,gjhk
89018606,0.325439281,gjhk
40690439,0.062533976,gjhk
19290204,0.429267305,gjhk
28797190,0.172224267,gjhk
78047245,0.365728853,gjhk
51617865,0.530675794,gjhk
50170839,0.411344389,gjhk
31198558,0.629826598,gjhk
60223094,0.996881342,gjhk
67726533,0.696617854,gjhk
12210739,0.921079469,gjhk
89838105,0.237739138,gjhk
62915708,0.732079652,gjhk
79452437,0.703434462,gjhk
21678250,0.269511449,gjhk
71496136,0.619798324,gjhk
77480801,0.229193282,gjhk
22654829,0.803664177,gjhk
40322354,0.180951589,gjhk
98308465,0.506434111,gjhk
40617966,0.351318751,gjhk
54612772,0.716944757,gjhk
67047329,0.38140381,gjhk
64693992,0.966376209,gjhk
89617483,0.302156135,gjhk
76911549,0.81614613,gjhk
28120081,0.468824652,gjhk
50470237,0.589795717,gjhk
46221698,0.370170937,gjhk
48570618,0.098405953,gjhk
97459253,0.020097749,gjhk
59886149,0.051601323,gjhk
15687949,0.504481363,gjhk
73398113,0.939866669,gjhk
70339113,0.601502153,gjhk
56111995,0.146668695,gjhk
55710678,0.243410854,gjhk
94245713,0.822712123,gjhk
22047138,0.761646717,gjhk
46746155,0.982685714,gjhk
85183071,0.92857651,gjhk
56905618,0.735515043,gjhk
56262518,0.207124797,gjhk
15460697,0.665573409,gjhk
36739262,0.542563647,gjhk
35517409,0.539193769,gjhk
68861726,0.510230834,gjhk
93694061,0.15483917,gjhk
64522414,0.029738001,gjhk
45825896,0.940579226,gjhk
82460675,0.557351662,gjhk
79570524,0.769803166,gjhk
25448351,0.828026312,gjhk
66332628,0.083777427,gjhk
97580524,0.149618151,gjhk
14926430,0.206635415,gjhk
48878398,0.9952053,gjhk
29682094,0.923556793,gjhk
33082591,0.832567709,gjhk
88762621,0.945568439,gjhk
29331431,0.281155569,gjhk
40867102,0.496553522,gjhk
78203508,0.934301943,gjhk
40291857,0.207150536,gjhk
40282592,0.958797574,gjhk
51734772,0.455281194,gjhk
23745137,0.431851816,gjhk
21529565,0.984175028,gjhk
64752554,0.098901983,gjhk
38100258,0.92015938,gjhk
29368196,0.186635802,gjhk
69243310,0.362252007,gjhk
41418730,0.426302694,gjhk
78991737,0.528497523,gjhk
